300,-1,600,-1,900,-1,1200,,1500,-1,1650,-1,1800,-1
0.813958108,22.27487799,0.646133244,29.01471,0.763312221,38.55355908,0.628131449,35.76098542,0.867402613,49.3586,0.532303274,25.20575749,0.456939191,22.91004928
0.765834272,20.51674392,0.670705616,30.12993,0.801074147,40.66437764,0.698798716,37.41930519,0.993639946,57.5681,0.534838915,25.20509287,0.471829504,26.23796532
0.730930746,20.78010799,0.632212877,28.12438,0.79703325,40.23681553,0.650984883,36.48889659,0.86119163,48.80402,0.50290972,22.68666509,0.484482259,23.98352759
0.804655254,22.41360217,0.610550821,27.3768,0.797140777,40.26796409,0.713890374,40.60752898,0.815241694,44.93104,0.536376178,24.82196962,0.514093935,26.41400528
0.750228465,20.0359726,0.730997384,33.10319,0.781303346,40.02721716,0.662868679,35.88268554,0.773707986,46.24344,0.558521211,26.06019708,0.476391673,24.26799826
0.853484392,23.34101168,0.658291519,28.03904,0.778475404,40.50525153,0.623846948,35.62833157,0.866130173,47.57305,0.53688544,25.03531427,0.504483759,25.42860951
0.6983549,19.81873642,0.69429934,30.27904,0.778399289,38.30327585,0.702982962,37.70632561,0.99457401,49.761,0.586706579,26.68871989,0.564282,26.04509953
1.286400914,31.94240171,1.157086134,41.09647,1.239933133,47.45660625,1.093732476,47.35168156,1.439040303,54.16308,0.966650188,35.93417704,1.176601887,43.27896771
1.901696682,41.86356034,1.829630136,55.66208,2.135232687,67.37105267,1.774043798,62.6209187,2.289765358,71.74275,1.502704263,47.28053234,1.527531743,50.9736411
2.541673899,51.67887229,2.6039083,68.42688,2.511171579,67.21026288,2.474808931,71.74810546,3.751589537,100.6781,2.133544445,57.26344748,2.137732506,56.65660801
3.146009922,62.33985724,2.947630167,67.08733,2.960039139,70.52958396,3.041924715,75.44020291,4.611923218,100.9202,2.700302124,64.93190113,2.602306366,59.88085115
3.621484041,60.9900737,3.481909752,70.31564,3.579585552,76.11226703,3.628104448,79.45507486,4.160352707,82.68391,3.255734921,68.80901787,3.265026331,66.15093145
4.162543297,64.27873862,4.175486088,76.47429,4.116152763,77.70324713,4.103879452,79.60921787,4.103116989,73.9772,3.847777843,72.16939616,3.901732683,71.17956676
4.778625011,68.25074178,4.719895363,77.53985,4.716971874,80.87699651,4.816662788,83.05459679,4.751766682,77.58117,4.42916584,75.26162777,4.506899834,73.86642443
5.314023972,70.52900515,5.353047848,80.70049,5.355343342,83.31854599,5.442943573,84.69809554,5.35149765,81.94628,5.049552441,78.02758734,5.075892925,75.8904323
5.881000042,72.70672753,5.879300117,82.18042,6.027854919,85.24349976,6.20222187,88.99370227,5.879998684,83.01776,5.625808239,79.97916496,5.773418427,79.27233861
6.526532173,75.98255745,6.435755253,83.01938,6.500888348,85.55826653,6.683509827,88.68948558,6.527938366,85.06002,6.252402782,81.84142696,6.31338501,80.4094021
7.150925636,78.19516268,7.006566525,84.39559,7.141622543,87.27139384,7.14909029,88.32723402,7.024436474,85.33802,6.861569881,83.28071847,6.889451981,81.43771148
7.759395123,79.56606054,7.575218201,85.30779,7.713707924,88.11618525,7.618607998,88.09108506,7.685288429,87.09218,7.499736786,84.95901186,7.439432144,82.16222129
8.371613503,80.82746805,8.24567318,86.86956,8.312617302,89.26826196,8.226311684,89.14251806,8.245253563,87.58042,8.097911835,86.11039821,8.084868431,83.84647317
8.900159836,81.46338552,8.855230331,87.59657,8.900972366,89.88334976,8.704092979,88.55917918,8.813854218,88.06453,8.646274567,86.39097589,8.712503433,85.18314675
9.416702271,82.07037135,9.489060402,88.90602,9.469467163,89.64607654,9.289022446,89.06635383,9.442175865,88.92893,9.192102432,86.74259606,9.382253647,86.37769301
10.00685024,83.36425034,10.03809834,89.00907,10.05294418,89.89876507,9.969240189,90.54674589,10.08458996,89.79723,9.887852669,88.19092751,9.929107666,86.64617425
10.56745052,84.26139489,10.54611301,88.92991,10.76057911,91.26338895,10.64373589,91.6081995,10.77575207,90.89768,10.54732895,89.36294645,10.4993515,87.24759766
11.13228035,84.65316057,11.05337429,89.1372,11.39766407,92.07160616,11.21265125,91.68733276,11.36840057,91.09797,11.10372066,89.38591424,11.17338467,88.17887234
11.66069412,84.46963661,11.68215466,89.73354,11.87339878,91.50318361,11.7394371,91.60216329,11.85058022,90.56248,11.62701702,89.21258442,11.7167387,88.15388357
12.41771984,85.14131731,12.37570477,90.64676,12.52266216,92.3140515,12.36824894,92.00165909,12.53972149,91.50038,12.38149548,90.80581438,12.29650688,88.63263041
13.12760258,85.59205575,12.82884693,90.07567,13.14326859,92.79482813,13.08141994,92.95335707,13.19847107,92.24781,13.03741455,91.63602387,13.00906277,89.75908187
13.85643387,85.65150295,13.47249603,90.10806,13.78927612,92.91607131,13.60976219,92.80026349,13.75452042,92.20005,13.50878906,90.9962718,13.58831406,89.85491076
14.38747978,85.26137129,14.08802509,90.17454,14.38017464,92.83638026,14.16617012,92.76647762,14.29407501,92.246,14.15678883,91.5953899,14.16260433,90.00162589
14.99942589,85.30766103,14.83914661,90.9481,14.92693329,92.47900078,14.76058006,92.72269525,14.98466206,92.97684,14.8198452,92.16834998,14.84978867,90.7618015
15.72243118,85.65776668,15.4442091,90.71825,15.59179401,92.94260119,15.50138187,93.66294706,15.59955406,93.26815,15.39871407,92.11317938,15.4094162,90.54782178
16.35058784,85.83804551,15.93236446,90.33695,16.07818413,92.67181924,16.04449081,93.42343913,16.05584335,92.78463,15.90048218,91.68087097,16.02399445,90.62503385
16.85769272,85.18561292,16.60759735,90.70212,16.6958828,92.37485801,16.6037178,93.10948858,16.76346016,93.47403,16.61773109,92.44508231,16.58723259,90.45143843
17.55378532,85.59004958,17.18743706,90.29907,17.44089127,93.48101116,17.37527657,94.33857668,17.46536827,94.01687,17.15969467,92.14307661,17.1002655,90.17631585
18.19267654,85.41081965,17.78925133,90.54267,17.90613937,92.98281436,17.86055946,93.62084859,17.90353012,93.22312,17.80313683,92.41052238,17.80297661,90.59572904
18.68009949,84.72983082,18.58420372,91.04912,18.58542442,92.68427485,18.56657982,94.19814074,18.62310028,93.93068,18.37361336,92.27931644,18.39606667,90.66552556
19.45861435,85.4170618,19.09876823,90.41444,19.25523186,93.0751997,19.14515305,93.89044897,19.26247215,94.02085,18.95038033,92.12211465,18.98103142,90.45732164
19.91079521,84.56406295,19.74462318,90.63702,19.78372002,92.76741565,19.6515255,93.53656621,19.78510094,93.23775,19.65257263,92.53645606,19.52932358,90.17742121
20.69231796,84.89199962,20.41322136,90.82165,20.57193565,93.56634429,20.3979969,94.33093403,20.46213341,93.48166,20.14447594,92.04414534,20.10758972,90.30163737
21.25209999,84.60543576,20.9111557,90.5571,21.02487183,93.16458164,20.82366562,93.62618943,21.01039886,93.21255,20.86447525,92.5797249,20.76287842,90.65951322
21.70923042,84.27938185,21.61427498,90.68783,21.55541992,92.85069363,21.53948212,93.99051233,21.7369976,93.84821,21.32611656,91.91894585,21.31689644,90.61606271
22.5071888,84.45233811,22.19141006,90.52613,22.23664093,93.21519958,22.17998505,94.09865289,22.2710495,93.4958,22.07494736,92.52439571,22.01711655,90.99454549
22.958395,83.96752897,22.816679,90.52997,22.87187004,93.35559973,22.7220211,93.95425056,22.81447601,93.32561,22.58121109,92.12245292,22.5662632,90.92132237
23.69894218,84.2379466,23.39558029,90.31094,23.50073624,93.4011023,23.36514473,94.21290278,23.50361824,93.77339,23.29996681,92.50159822,23.20248222,91.19402779
24.22855949,83.72234167,24.03412819,90.32413,24.12146378,93.19350976,23.90942574,94.10646211,24.03294754,93.57091,23.76047897,91.96100018,23.84384155,91.53152177
24.95278168,83.84484639,24.6600647,90.3106,24.64184761,92.99293436,24.5828476,94.26333651,24.65758133,93.62455,24.50539398,92.47013725,24.40962029,91.3499689
25.45022202,83.64068866,25.24611282,90.35871,25.24799919,93.14851651,25.13595581,94.24540556,25.20333099,93.41784,25.00105476,91.97641336,25.03816223,91.44232233
26.14087868,83.54710579,25.90201187,90.53407,25.95692062,93.65422321,25.81517982,94.31680892,25.84489441,93.58526,25.69898605,92.4073151,25.57538223,91.43836343
26.7766571,83.60535677,26.44177818,90.29388,26.42988968,93.34787581,26.34031487,94.22531487,26.44324875,93.59879,26.23995018,92.13650153,26.15682602,91.26746408
27.35123253,83.22873075,27.04619026,90.23287,27.16275406,93.90813157,27.1001606,94.77919998,27.11721992,93.6519,26.85378265,92.18031929,26.87847519,91.74411308
27.87931824,83.06081288,27.66103745,90.20082,27.7038002,93.43072576,27.59108353,94.44167372,27.71498108,93.78081,27.49923897,92.36938142,27.44137764,91.74546302
28.62215614,83.18895812,28.38453102,90.60935,28.38820648,93.44343251,28.16330528,94.25536672,28.27478409,93.83989,28.05220985,92.29122358,27.96292305,91.51186221
29.17690659,82.95753275,28.92301559,90.18857,28.93751335,93.17119589,28.77869797,94.27890795,28.93856049,93.72507,28.65910339,92.28781644,28.70085716,91.98490329
29.90580559,83.13076319,29.5378933,90.12801,29.5420723,92.95845901,29.40079498,94.3553516,29.47720528,93.62357,29.30851364,92.50167054,29.2650795,92.00027526
30.39257622,82.70271989,30.19044685,90.38053,30.20683289,93.31809622,30.08502007,94.51372319,30.1462307,93.74527,29.87518501,92.40684178,29.8233242,91.812438
30.98545456,82.68345929,30.74363899,89.99807,30.73761559,93.32245785,30.57192993,94.09050547,30.70930862,93.53032,30.47363281,92.50964635,30.39543343,91.81121487
31.61256218,82.31127949,31.46304512,90.22076,31.42907715,93.49476616,31.24513817,94.31169289,31.26264381,93.31155,31.09929466,92.55110719,31.02190781,91.86486883
32.22787094,82.31808314,32.06373215,90.10306,31.94381142,93.19733874,31.84328842,94.42161715,32.03227997,93.80244,31.63773155,92.44370016,31.65272522,92.03365785
32.90474319,82.05890619,32.61904526,90.02795,32.62987518,93.47276538,32.39284134,94.15769429,32.5169754,93.43602,32.31254578,92.74619385,32.25679016,92.03439181
33.49572754,81.96163886,33.26099777,90.01741,33.27723694,93.37607771,33.04453278,94.38115777,33.09599304,93.23177,32.89354324,92.65322164,32.90587616,92.12090859
34.11705399,82.0714692,33.83757782,89.84298,33.78230667,92.90973938,33.62903976,94.32566435,33.73467255,93.36819,33.43498611,92.48200763,33.52500534,92.12906489
34.82000732,81.95419993,34.40566254,89.87496,34.38834381,93.0208234,34.25280762,94.23462863,34.25789261,93.17184,34.1388855,92.6741599,34.11016083,92.11385526
35.38555908,81.83699164,35.09903336,89.93672,35.07486725,93.39025972,34.81108475,94.09185607,34.8738327,93.05749,34.73419571,92.79520619,34.59473801,91.91474177
36.06518173,81.74886825,35.65857697,89.62749,35.62465668,93.18549142,35.53079987,94.45150362,35.55050278,93.25396,35.28382111,92.61435107,35.28125381,91.99059801
36.64468384,81.60701204,36.28148651,89.57617,36.20858765,93.20240805,36.01325989,94.04710748,36.15565872,93.23297,35.87054443,92.49174905,35.8713913,91.97418465
37.28895569,81.57287944,36.9561615,89.65,36.89532471,93.35311687,36.66527176,94.29356701,36.6510582,93.02539,36.43088913,92.37939784,36.51670837,92.10965531
37.8851738,81.02276178,37.58625793,89.76133,37.49536514,93.1786918,37.29244232,94.29248064,37.2987709,93.03566,37.10352325,92.56100869,37.09692764,92.02777315
38.49417114,80.99462581,38.21046066,89.63085,38.03495407,92.99641303,37.95664597,94.31696836,38.03816986,93.31872,37.77830124,92.81846423,37.69467545,91.94718907
39.21153641,81.1554746,38.76773453,89.47131,38.66598129,92.91025852,38.44430542,94.09740046,38.61580276,93.33282,38.31124496,92.68220391,38.34399033,92.1587034
39.87586594,81.10735155,39.35660553,89.48953,39.29317856,92.96478409,39.11648941,94.11969507,39.17608643,93.17516,38.92805099,92.62552348,38.95583344,92.0623185
40.42292023,80.61945587,40.02434158,89.40426,39.948246,93.17957132,39.71704483,94.05963283,39.74705887,93.1072,39.56740952,92.66142521,39.57950592,91.99900114
40.97278976,80.33243138,40.60546494,89.2948,40.50751877,92.95184899,40.40092087,94.22369357,40.38656616,93.10536,40.17269516,92.72865191,40.13826752,91.92717608
41.71537781,80.36456815,41.36566925,89.53413,41.09443665,92.95507972,40.96321106,94.20935118,40.98010254,93.09879,40.71923065,92.52637797,40.74233627,91.89635631
42.41431808,80.26268197,41.91918564,89.19993,41.75196075,92.98425528,41.53884506,93.974872,41.60169983,92.96109,41.39660263,92.73670124,41.34902954,91.91082992
42.98506165,80.03658052,42.48131943,89.08071,42.39502716,92.87328404,42.14393997,93.95055289,42.26663971,92.99295,41.98310089,92.62180532,41.94675827,91.630887
43.6126709,79.89011953,43.12506866,89.06824,42.95674896,92.61332911,42.78269958,94.08420917,42.86819458,92.82687,42.55854416,92.43772162,42.64686966,91.76958253
44.23419952,79.51799498,43.74848557,89.10186,43.61447525,92.68547419,43.43037415,94.13406154,43.40572357,92.76716,43.15956497,92.41153646,43.17507553,91.61609606
44.95116425,79.37578193,44.36437225,88.81708,44.23671722,92.70170189,44.02135849,93.89731561,43.99612427,92.84333,43.7569046,92.38520271,43.81061935,91.68072751
45.50020981,79.06023011,45.01708984,89.02162,44.90269089,92.83021643,44.70448303,94.09253293,44.59141922,92.78541,44.46596527,92.62351306,44.36643982,91.52709572
46.23513794,79.19829251,45.63111496,88.85439,45.44198608,92.65847895,45.29431915,94.05405952,45.22294235,92.87558,45.07207108,92.56782609,45.01254272,91.31679801
46.7997551,78.86996694,46.22950745,88.58805,46.1026535,92.75514053,45.93817139,94.07798585,45.81367874,92.90858,45.63598633,92.40236262,45.68078232,91.43183037
47.45501328,78.74889502,46.87981415,88.67448,46.71147156,92.65813549,46.43489456,93.83376257,46.46979141,92.82054,46.26720428,92.39664695,46.24501419,91.38948482
48.15441513,78.4853893,47.51409149,88.48535,47.33882523,92.56003341,47.1546669,94.0253446,47.0941391,92.86108,46.81369019,92.23772836,46.85441971,91.31587937
48.80292511,78.29366636,48.05680847,88.36256,47.98289871,92.52027569,47.69054794,93.7999884,47.69820786,92.81641,47.3757019,92.16228587,47.43888474,91.02096321
49.43061829,78.17240738,48.75057602,88.25406,48.55810165,92.33424996,48.36354828,93.79675227,48.33795929,92.88403,47.89662933,91.80922663,48.08459854,90.98274982
50.1506424,78.18090421,49.32979584,88.29494,49.19691849,92.49513118,48.93096924,93.76259798,48.90392303,92.90222,48.59895706,92.02767518,48.67412567,91.00079289
50.77268982,77.95739454,50.02002335,88.23099,49.84665298,92.48572183,49.54772186,93.70039316,49.46207809,92.88353,49.31879425,92.19535656,49.34583282,90.91613835
51.41716003,77.75599785,50.6251564,88.17474,50.43818665,92.47437695,50.21871948,93.76466048,50.16896057,92.90653,49.89900589,92.13307531,49.92867279,90.89014766
52.12911224,77.68856834,51.23407364,88.05952,51.04478073,92.34689473,50.81376266,93.69699881,50.78129578,93.07964,50.56398773,92.23502033,50.53915405,90.74224088
52.7280159,77.44283144,51.86265182,88.02536,51.70788574,92.30482584,51.38551712,93.61457903,51.35630035,92.94711,51.23052597,92.13618895,51.16537094,90.47043498
53.38715363,77.13606356,52.49886703,87.95817,52.2699585,92.14487657,52.03865433,93.59791669,52.0100441,92.91992,51.80698776,91.92789792,51.78964996,90.51628526
54.07015228,76.82381133,53.12131882,87.75908,52.96004868,92.14629929,52.63842773,93.4978427,52.55416489,92.72256,52.43609619,92.04170467,52.42482376,90.42301828
54.69751358,76.69405403,53.72109222,87.4753,53.57192993,91.946888,53.24368668,93.33679993,53.12709427,92.43351,53.0512619,91.835678,53.03288269,90.30950137
55.45437622,76.68874954,54.38523865,87.50285,54.18210983,91.93814101,53.94134903,93.36631461,53.86556244,92.44225,53.6766777,91.84787523,53.61087036,90.22228051
56.04116058,76.10481369,55.08121872,87.44843,54.87586975,92.01076405,54.54996872,93.38044172,54.40956879,92.36862,54.18053818,91.57909059,54.32496643,90.09706852
56.82688141,75.91177096,55.66731262,87.15897,55.47680283,91.83720296,55.16874313,93.31538098,55.07449341,92.47315,54.82331085,91.48410277,54.88592529,89.9697507
57.49534225,75.835305,56.34250259,87.12211,56.09874725,91.73440873,55.81710052,93.34106736,55.64003754,92.21667,55.57271194,91.60411428,55.47652054,89.99124745
58.14109802,75.64376704,57.01382065,87.09284,56.7625351,91.80039483,56.35628128,93.1670446,56.31004333,92.18901,56.17897797,91.62125134,56.06090164,89.84148269
58.85337067,75.23614584,57.71908951,87.05782,57.38068008,91.68954469,56.95469284,92.93030499,56.89594269,92.2258,56.72624207,91.33280296,56.6732254,89.75421081
59.60098648,74.91831632,58.35067749,86.93374,58.05620575,91.46614415,57.59453964,92.98064169,57.49700928,92.2224,57.29224777,91.15823227,57.33085632,89.88694743
60.25063324,74.70584141,58.97689819,86.66747,58.57305145,91.25957088,58.21907806,92.91888889,58.12672424,92.3558,57.94962692,91.0823676,57.87731171,89.72884586
60.92029572,74.32387985,59.64505768,86.66722,59.27046967,91.47071659,58.86957932,93.08611856,58.76182938,92.54149,58.69787216,91.28625313,58.60760117,89.79770879
61.63429642,74.08683488,60.27745056,86.54027,59.89445114,91.32013347,59.50828934,92.89477929,59.40296936,92.33024,59.22180557,90.98102828,59.16456985,89.67690595
62.27088928,73.71905444,60.91557693,86.36118,60.58075333,91.30930898,60.09954453,92.82096689,59.98878479,91.93104,59.81861877,90.77894867,59.76803589,89.6480744
62.96963882,73.5562666,61.51495361,86.16353,61.1067009,91.21291968,60.68832779,92.71158204,60.53412247,91.77523,60.39863968,90.73014212,60.46632767,89.68162946
63.65558243,73.38426791,62.06494141,85.92343,61.69330215,91.2708953,61.3553772,92.93234764,61.0309639,91.77577,60.99795914,90.76344173,60.9043045,89.60999323
63.76596069,73.03366584,62.17144775,85.89892,61.71615219,91.20555442,61.39431381,92.92775703,61.15549469,91.8626,61.06337357,90.65997608,61.01407242,89.60190678
63.82136917,73.20648675,62.1816597,85.95831,61.76563263,91.26201572,61.39029694,92.89963787,61.13632584,91.89846,61.03212357,90.59880711,60.94433975,89.50434243
63.8223114,73.08904149,62.2495575,85.98418,61.77575684,91.20705808,61.38851547,92.86886796,61.07705307,91.88467,61.1092186,90.66464423,61.0382576,89.67439199
63.73484802,72.88764414,62.26318359,86.00693,61.7746048,91.24396524,61.45536423,92.92253819,61.1615448,91.92656,61.03950119,90.55266806,61.05771637,89.70831151
63.79662323,72.99040428,62.1686554,85.78778,61.81035995,91.18391785,61.41732788,92.87487945,61.11684799,91.74901,61.014328,90.54157542,60.95899963,89.49723037
63.85839844,73.05817892,62.23435593,85.98606,61.79000473,91.03727836,61.44011307,92.90116971,61.1289444,91.68848,61.12149429,90.65720643,61.01745224,89.56765603
63.72218704,72.87087015,62.29397583,86.14377,61.74274445,91.07805096,61.44107819,92.94375636,61.1134758,91.59427,61.07582474,90.49928779,61.00851822,89.47301497
63.73582458,72.84152828,62.29365921,86.02971,61.69022751,90.75558129,61.51221085,93.0166882,61.14206696,91.65368,61.11784744,90.64528909,60.98826599,89.5591914
63.87710571,72.74516007,62.19285965,85.96707,61.82165909,91.05743953,61.49013901,92.91122614,61.14807129,91.66168,61.07429886,90.56839725,60.94674301,89.52165332
63.78616714,72.74744294,62.22795868,85.90726,61.7942276,91.06019246,61.37546539,92.7654449,61.14423752,91.66553,61.12339783,90.6408431,60.94018173,89.40249704
63.80358124,72.76512704,62.31148911,86.0225,61.82513809,91.10461266,61.4805069,92.94119556,61.11249542,91.78792,61.05354309,90.49433225,61.05289078,89.67181298
63.78595352,72.78258827,62.37621689,86.06253,61.80234146,91.08172816,61.53512192,92.94886665,61.20858765,92.11388,61.0858078,90.51281168,60.97832108,89.42541067
63.79513168,72.68249611,62.27565384,86.0136,61.76980972,90.98127184,61.47875595,92.85705954,61.08750916,92.03359,61.05411148,90.4957543,61.06624222,89.61527478
63.84897614,72.65177742,62.23317337,85.95794,61.82836533,91.04632019,61.43851852,92.93317678,61.10235596,92.03485,61.09409714,90.49004874,61.01052094,89.45882835
63.74041367,72.53711911,62.3194313,86.02808,61.71649551,90.98297568,61.48012924,92.96356276,61.24814606,92.18486,61.06708527,90.42848486,61.15725708,89.68091038
63.18786621,72.84811468,61.21603394,86.00135,59.31628418,91.01067125,60.32174301,92.70537412,58.8715744,92.04977,60.04554367,90.48534231,59.10883713,89.40492488
52.98524094,75.38053653,50.66765976,87.4334,47.79842758,91.95989317,50.17859268,93.62664875,47.5075798,92.87842,49.91093826,92.06693975,47.55796814,91.18780671
